id,title,authors,venue,year,cosine_avg_sim,combined_avg_sim
url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D353202%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Organizational Distribution of Information Technology: Effects of Social Context and Power  ,"B Butler, DE Gibbons",,,147.53394001725306,147.53394001725306
KAsCe-wC9kcJ,An empirically-grounded framework for the information systems development process,B Fitzgerald,,,147.53242058515193,147.53242058515193
OK6PxYRt29AJ,"Task Decomposition Support to Reactive Scheduling, in the proceedings of the 5th European Conference ",B Drabble,,1999.0,147.52911910225248,147.52911910225248
Xws9q_VRl-sJ,Exploring the Use of BitTorrent as the Basis for a Large Trace Repository,"A Bellissimo, BN Levine, P Shenoy",,,147.51520630092588,147.51520630092588
cOj6kFzC-_UJ,"Comparison of trends and variability in CRU, ERA-40 and NCEP/NCAR analyses of monthly-mean surface  ","AJ Simmons, PD Jones, V da Costa Bechtold, ACM  ",,2004.0,147.51272274786737,147.51272274786737
2gsP0d2PgEMJ,Artful Systems in the Home,"A Taylor, L Swan",,,147.5102289258443,147.5102289258443
Q60Wl6mlHxkJ,MAFRAâ??A Mapping Framework for Distributed Ontologies in the Semantic Web,"A Maedche, B Motik, N Silva, R Volz",,,147.5076317023981,147.5076317023981
P8SQPINQRHQJ,The SDSS SkyServerâ??Public Access to the Sloan Digital Sky Server Data. ACM SIGMOD 2002,"AS Szalay, J Gray, AR Thakar, PZ Kunszt, T Malik,  ",,2001.0,147.50628765528583,147.50628765528583
3fQBks2g-BMJ,"Research in Databases and Data-Intensive Applications Computer Science Dept. and FZI, University of  ",", PC Lockemann",,,147.49710158271714,147.49710158271714
rSTewQ1dQkYJ,Automatic subspace clustering of high dimensional data for data mining applications,"A Rakesh, J Gehrke, D Gunopulosâ?¦",,,147.49678458490442,147.49678458490442
M0abL9muZYgJ,Value and Productivity in the Internet Economy,"A Barua, AB Whinston, F Yin",,,147.4890711018114,147.4890711018114
ypm1NYOeFJMJ,The root system and the core of an extended afÂ¢ ne Lie algebra,"BN Allison, Y Gao",,,147.4888015543094,147.4888015543094
NdeiWfmwM00J,The Consensus Glossary of Temporal Database Concepts. Temporal Databases: Research and Practice,"C Jensen, CE Dyreson",,1998.0,147.48612985693396,147.48612985693396
5dA8m3uBCi8J,The slow evolution of electronic publishing,AM Odlyzko,,,147.47315181633218,147.47315181633218
VIIkf4-1xygJ,"Strategic directions in database systems {breaking out of the box. ACM Computing Surveys, 28 (4):  ","A Silberschatz, S Zdonik, Je Blakeley, P Buneman,  ",,1996.0,147.4727287119988,147.4727287119988
qtORce2vURIJ,On the Implementation of a Logical Data Base Converter,"A Shoshani, K Brandon",,,147.45648197103117,147.45648197103117
h947hATGar0J,THE IMPACT OF A NONLOCAL TURBULENCE SCHEME ON MODELING THE CONVECTIVE BOUNDARY LAYER OBSERVED DURING ,AS Adams,,2002.0,147.45625944335947,147.45625944335947
r2ztDcuCr8AJ,Extraction and computation of identifiable parameters in robot dynamic models: theory and  ,AY Zomaya,,,147.4544704107722,147.4544704107722
4LMbehX0nzsJ,Evaluating the performance of software distributed shared memory as a target for parallelizing  ,"AL Cox, S Dwarkadas, H Lu",,,147.45425141036495,147.45425141036495
BZLkF_YQCiYJ,"Out of the depths, an autobiographical study of mental disorder and religious experience.",AT Boisen,,1960.0,147.4510677821794,147.4510677821794
GpYZAL6HBlIJ,Database Support for Efficiently Maintaining Derived Data,"B Adelberg, B Kao, H Garcia-Molina",,,147.45058161092933,147.45058161092933
iFz8ByPprC0J,On the closure of the family of conjunctive languages under inverse homomorphism,A Okhotin,,,147.44975491319036,147.44975491319036
RS0_-jsRzykJ,On the stability of nonlinear PD control,"B Armstrong, J McPherson, Y Li",,,147.4411903300634,147.4411903300634
url:http://ieeexplore.ieee.org/iel3/3990/11481/00547801.pdf%3Farnumber%3D547801,Design Of An Information System For A Networked Industry,", B Montreuil",,,147.4358091570397,147.4358091570397
vO7aBWspoyMJ,Data mapping in p2p systems: Semantics and algorithmic issues,"A Kementsietsidis, M Arenas, RJ Miller",,2003.0,147.429420988141,147.429420988141
sAMfFl98cvUJ,THE EFFECTS OF BAROMETRIC PRESSURE ON ELEMENTARY SCHOOL STUDENTSâ??BEHAVIOR,AJ Staut,,2001.0,147.42846345790926,147.42846345790926
z1jxVva0paQJ,Status of the New Muon (gâ?? 2) Experiment,"BL Roberts, DH BROWN, RM CAREY, W EARLE, E  ",,,147.4202429025518,147.4202429025518
qsKaCmfg6wgJ,"Selective Dissemination of Information in P2P Systems: Data Models, Query Languages, Algorithms and  ","C Tryfonopoulos, M Koubarakis",,,147.418983424138,147.418983424138
XTnTJ3s9yr0J,"A Predicate-based Caching Scheme for Client-Server Database Architectures, the VLDB journal","AM Keller, J Basu",,,147.41683278741698,147.41683278741698
ceOiyG3bA-4J,Context-Aware Query Processing on the Semantic Web,"A Burton-Jones, S Purao, VC Storey",,,147.41206269317195,147.41206269317195
HxskERt_Fi8J,There are two critical sites in the V4 complex of the human brain for generating coloursÃ¶V4 and V4 ,"A Bartels, S Zeki",,1998.0,147.40673129755086,147.40673129755086
TQOcI2cL0v4J,Assessing the impact of welfare reform on urban communities: the Urban Change Project and  ,C Michalopoulos,,,147.40658513295475,147.40658513295475
EGJKhLqMmuYJ,ELEMENTARY TEACHERS PERCEPTIONS OF THE USE OF HIGH SCHOOL MENTORS WITH ELEMENTARY-AGED CHILDREN,BJ Hawkins,,2002.0,147.40320709787983,147.40320709787983
tO0GOMP8aQoJ,Operational Management of Telematics Systems and Services,BL de Goede,,,147.3946375376514,147.3946375376514
QD5WblbziN4J,"Information Ownership, Access and Control: Strategies for Reengineering Information Systems in  ","A Seidmann, A Sundararajan",,,147.38623563138066,147.38623563138066
57n4_du4T2QJ,Experimentation and Simulation of the Cricket Location System,A Schwartz,,2001.0,147.38441546454177,147.38441546454177
bKp266-v6gUJ,Fast algorithms for mining association rules in large database,"A Rakesh, R Srikant",,1994.0,147.38376882180393,147.38376882180393
RXhvO3SmAf0J,Design of pattern recognition systems using deterministic annealing: applications in speech  ,AV Rao,,1998.0,147.38117077340564,147.38117077340564
jn_NZbModisJ,Biology of the arthropod cuticle,AC Neville,,1975.0,147.37356267854693,147.37356267854693
zfHBVuMiYwoJ,Microdynamic analysis of bed expansion and stability of gas fluidisation,"BH Xu, AB Yu",,2001.0,147.3718384367616,147.3718384367616
jwgxS6uiJoAJ,Optimization-Based Simulation Study of the Impact of Manufacturing Flexibility on Supply-Chain  ,"A MURIEL, A SOMASUNDARAM, Y ZHANG",,2001.0,147.363266285266,147.363266285266
JrRbQQoC1C4J,Some notes on the integration of planning and reactivity in autonomous mobile robots,A Saotti,,,147.35868750491898,147.35868750491898
4TND9xI-czkJ,Open Stope Cavity Monitoring for the Control of Dilution and Ore Loss,"AP Jarosz, L Shepherd",,,147.34510863914468,147.34510863914468
mWJLN1TmRRgJ,Landscape-level effects of the interaction between residential development and public forest  ,BC Ward,,2004.0,147.33708526510253,147.33708526510253
YfLblPWBmIQJ,"Genres of Digital Documents Introduction to the Special Issue of Information, Technology &amp; People","BH KwaÅ?nik, K Crowston",,,147.32970125094283,147.32970125094283
It1GXGz3e18J,The Power of Movement in Plants,C Darwin,,,147.32679243197086,147.32679243197086
lkNgibBst0MJ,Retrieval of Pictures Using a Similarity based approach employing Indices on Spatial Relationships,"AP Sistla, C Yu",,,147.32665929646015,147.32665929646015
kSULJg9j7ngJ,"Ductile shear zones; a mechanism of rock deformation in the orthogneisses of the Maggia nappe,  ",C Simpson,,1981.0,147.32271908759384,147.32271908759384
dJW1G3PAhEcJ,Modelling Quality of Service for Workflows and Web Service Processes,"A Sheth, J Cardoso, J Miller, J Arnold",,2002.0,147.32015796682768,147.32015796682768
url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375796%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,Will Database Researchers Have Any Role in Data Security?,A Rosenthal,,,147.31914333583586,147.31914333583586
nnxlY9TeSwkJ,A characterization of the Jacobi logarithms of a finite eld,AD Keedwell,,,147.31871681140245,147.31871681140245
NLstPAiThWMJ,"THE BREEDING DISTRIBUTION, POPULATION DYNAMICS, AND HABITAT AVAILABILITY AND SUITABILITY OF AN UPPER ",BL BROOKS,,1988.0,147.31673445622445,147.31673445622445
5m3-dQB7x-cJ,Cross-validation and the bootstrap: Estimating the error rate of a prediction rule. Dept. of  ,"B Efron, R Tibshirani",,1995.0,147.31461697267923,147.31461697267923
zjlwd4aGFBEJ,Vitamin E and the Treatment and Prevention of Diabetes: A Case for a Controlled Clinical Trial,B Halliwell,,,147.30916216999745,147.30916216999745
Pd8DEN_6uicJ,Knocking the door to the deep web: Integrating web query interfaces,"B He, Z Zhang, KCC Chang",,,147.3061461059216,147.3061461059216
RCM7M9uJSrQJ,The Potential Effects of Ozone Depletion in the United Kingdom,A Webbâ?¦,,1996.0,147.30496437170856,147.30496437170856
StxmBtcK2gYJ,ARIES: A Transaction Recovery Method Supporting Fine-Granularity Locking and Partial Rollbacks Using ,"C Mohan, D Haderle, B Lindsayâ?¦",,,147.30299229254538,147.30299229254538
12pVyHouH9UJ,Application and evaluation of large deviation techniques for trac engineering in broadband networks,"C Courcoubetis, VA Siris, GD Stamoulis",,,147.29852934934317,147.29852934934317
q2lyJIU9C2gJ,The importance of long-range dependence of VBR video trac in ATM trac engineering: Myths and  ,"BK Ryu, A Elwalid",,,147.29459780591358,147.29459780591358
XHUg7yB2y7oJ,Approximate caching for continuous queries over distributed data sources,"C Olston, J Widom",,,147.2882840733998,147.2882840733998
4r5Hszuy-0MJ,Developable Spaces and problems of Fletcher and Lindgren,AM Mohamad,,,147.2862039222709,147.2862039222709
DhvYWzzJbv8J,AN ANALYSIS OF THE BARBER COSMETOLOGY STUDENT RETENTION AT MATC,AD Royal,,2001.0,147.27281598126916,147.27281598126916
HZq0ZJflADgJ,An Overview of Data Warehouse Design Approaches and Techniques,"A GutiÃ©rrez, A Marotta",,,147.26624594039242,147.26624594039242
xglo4I_wziYJ,Numerical analysis of an electric formulation of the eddy current problem,"A Bermudez, R RodrÄ±guez, P Salgado",,2004.0,147.26565920035748,147.26565920035748
k1SEiS2maAEJ,Nonexistence of the first moment of the adjusted least squares estimator in multivariate errors-in- ,"C Cheng, A Kukush",,2001.0,147.26149088695803,147.26149088695803
ZY29bYxLvS0J,Programming Windows 95: The Definitive Developers Guide to the Windows 95 API,C Petzold,,1996.0,147.25765273876885,147.25765273876885
Axu6UlX-pPYJ,thEast European Conference ADBIS 2001 on Advances in Databases and Information Systems. Vol. 3 â?? ,"A Caplinskas, J Eder",,2001.0,147.2548726928626,147.2548726928626
OhiGJ7Gy3KgJ,thEast European Conference ADBIS 2001 on Advances in Databases and Information Systems. Vol. 2 â?? ,"A Caplinskas, J Eder",,2001.0,147.2548726928626,147.2548726928626
iyyZIMgjmT4J,Statistical Analysis and Modelling of Event Streams in the Integrated Security System//4th  ,"A Valinevicius, M Zilys, D Zavackis",,,147.2520221094705,147.2520221094705
dHLTXjNFLjQJ,A Method for Describing Information Required by the Database Design Process,BK Kahn,,,147.25120618811118,147.25120618811118
EVOCnWxiV-wJ,Characteristics and genesis of some bisequal soils in eastern Wisconsin.,AJ Beaver,,1966.0,147.24729786232814,147.24729786232814
RIL7hzdg6rQJ,Digital library for authors: Recent progress of the Networked Digital Library of Theses and  ,"C Phanouriou, NA Kipp, O Sornil, P Mather, EA Fox",,,147.24621777314007,147.24621777314007
sogqXf1HZwkJ,An Efficient Feature Selection Algorithm for Classification of Gene Expression Data,"C Campbell, Y Li, M Tipping",,,147.24618746931748,147.24618746931748
Qrj6e6sboo8J,Theory and development of a simple turbine as a prime mover for utilization of solar energy,BS Leo,,1959.0,147.24406210513214,147.24406210513214
OrpW0aCk1ooJ,The least-squares finite element method: theory and applications in computational fluid dynamics and ,B Jiang,,1998.0,147.24305136424593,147.24305136424593
_fybovOBdmYJ,Improving the resolution performance of eigenstructure-based direction-finding algorithms,AJ Barabell,,,147.23678983233933,147.23678983233933
oCyMxK2G77oJ,Parallel and Distributed Database Systems,A Procedures,,,147.2342030333768,147.2342030333768
01LHBmI_rUcJ,Query Algebra and Optimization for Relational Top-k Queries,"C Li, K Chang, I Ilyas, S Song",,2005.0,147.23216322967122,147.23216322967122
NcYnjM4CCAkJ,Harnessing the Power of Disruptive Technologies,AO Peer-to-Peer,,2001.0,147.23211851869172,147.23211851869172
i8fcpSrxEzgJ,On the Scalability of Fair Queueing,"A Kortebi, L Muscariello, S Oueslati, J Roberts",,,147.22760755402453,147.22760755402453
6j6VbL7qQJgJ,Genetic Algorithm for Materialized View Selection in Data Warehouse Environments,"C Zhang, J Yang",,,147.22348340678326,147.22348340678326
-5Enj0qC1ioJ,Voice vs. Data: Estimates of Media Usage and Network Traffic,AM Noll,,,147.22198074397468,147.22198074397468
ttS47CoypEUJ,A Tool for Supporting Transformation and Data &amp; Metadata Lineage in a Warehousing Environment,"AS de Santana, AMC Moura",,,147.21279705043224,147.21279705043224
27qUv-nrj6EJ,An Overview of the Real-Time CORBA Specification,"C Douglas, F Kuhns",,,147.21262715669212,147.21262715669212
dPoF3gQ7ohUJ,Temporal Semantic Assumptions and Their Use in Database Query Evaluation,"C Bettini, XS Wang, S Jajodia",,,147.2105993155099,147.2105993155099
Z9rLcqMb4ikJ,Optimal and Approximate Computation of Summary Statistics for Range Aggregates,"AC Gilbert, Y Kotidis, S Muthukrishnan, MJ Strauss",,,147.20620819260927,147.20620819260927
gxsmSiPNmn4J,  of a Database Middleware System to Support Remote Sensing Analysis over Distributed Data Sources,"AA SuÃ¡rez, PR MayagÃ¼ez",,,147.20181082616352,147.20181082616352
pgiwVttHWQYJ,A Process and Impact Evaluation of the Operation Resource Assessment Service,"B Coates, D Pearson, LA Skumatz",,2000.0,147.20036450413312,147.20036450413312
ujiDVZDfM_sJ,Making Welfare Work and Work Pay: Implementation and 18-Month Impacts of the Minnesota Family  ,"C Miller, V Knox, P Auspos, JA Hunter-Manns, A  ",,1997.0,147.1997922614822,147.1997922614822
LxK2w4MVrngJ,Analysis and simulation of clutch engagement judder and stick-slip in automotive powertrain systems,"A Crowther, N Zhang, DK Liu, JK Jeyakumaran",,,147.19874951634662,147.19874951634662
A97Nx4HBpK4J,Architecture of Integrated Information Systems,AW Scheer,,1992.0,147.1980473898288,147.1980473898288
grdWWPFA9EUJ,Explaining the Effect of Incentives and Control Mechanisms on Information Technology Usage: A  ,A Bhattacherjee,,,147.19085033598947,147.19085033598947
nKGPwPk9nzgJ,McKinley. Performance evaluation of a distributed architecture for information retrieval,"B Cahoon, S Kathryn",,1996.0,147.1903294307287,147.1903294307287
GfyKOuFOlsMJ,Query by Humming: Musical Information Retrieval in an Audio Database,"A Ghias, J Logan, D Chamberlin, BC Smith",,,147.1790276512144,147.1790276512144
AJ3ZC7_n78UJ,Persistence Software: Bridging Object-Oriented Programming and Relational Databases,"AM Keller, R Jensen",,,147.175740872771,147.175740872771
4NPsBQIM3KcJ,Real-time database and information systems: research advances,"A Bestavros, V Fay-Wolfe",,1997.0,147.17345129964917,147.17345129964917
WPzwUt8icA4J,Metrics for performance evaluation of video object segmentation and tracking without ground-truth,"C Erdem, AM Tekalp, B Sankur",,,147.1703884453662,147.1703884453662
mQKZPMH4MoIJ,New Data Models and Languages-The Challenge,C Beeri,,,147.1652880999625,147.1652880999625
BxR-whnK3WgJ,"Computational frameworks for the fast Fourier transform, Society for Industrial and Applied  ",C van Loan,,,147.16524991744404,147.16524991744404
UqG6mlCINxoJ,Parallel similarity search and alignment with the dynamic programming method,"AR Galper, DL Brutlag",,,147.15653397598442,147.15653397598442
Q2xrXHEd-AAJ,Interpreting the components of a smooth goodness of fit test for normality,"AM Carolan, JCW Rayner",,2000.0,147.15532761043426,147.15532761043426
FX0nXsnqdzQJ,Algorithms for clustering data,"AK Jain, RC Dubes",,1988.0,147.15351857457998,147.15351857457998
ABwGx4OlUh4J,An Authorization System for Temporal Data,"A Gal, V Atluri, G Xu",,,147.15227872451769,147.15227872451769
3BbftjVsIEIJ,  Broadcast Protocols to Support Efficient and Energy Conserving Retrieval from Databases in Mobile  ,"A Datta, J Kim, V Kumar",,,147.14991757344407,147.14991757344407
lwPqOCj7iu0J,"U, Th, and K distributions inferred from regional geology and the terrestrial radiation profiles in  ",AV Sankaran,,1986.0,147.14906470259487,147.14906470259487
z52s21mbr6IJ,Gift: The Challenge of Lutherâ??s Understanding of Justification.â??,C as Favor,,1998.0,147.138060996524,147.138060996524
